Year,Month,Day,Hour,MOL
2021,6,13,6,
2021,6,13,7,
2021,6,13,8,
2021,6,13,9,
2021,6,13,10,
2021,6,13,11,
2021,6,13,12,
2021,6,13,13,-30.8
2021,6,13,14,-77.4
2021,6,13,15,-89.6
2021,6,13,16,-163.9
2021,6,13,17,
2021,6,13,18,
2021,6,13,19,
2021,6,13,20,
2021,6,13,21,
2021,6,13,22,
2021,6,13,23,
2021,6,14,0,
2021,6,14,1,
2021,6,14,2,
2021,6,14,3,
2021,6,14,4,
2021,6,14,5,
2021,6,14,6,
2021,6,14,7,
2021,6,14,8,
2021,6,14,9,-112.1
2021,6,14,10,
2021,6,14,11,
2021,6,14,12,
2021,6,14,13,-71.9
2021,6,14,14,
2021,6,14,15,-155.8
2021,6,14,16,-150.4
2021,6,14,17,-291.9
2021,6,14,18,-1025.7
2021,6,14,19,614.0
2021,6,14,20,
2021,6,14,21,361.1
2021,6,14,22,359.6
2021,6,14,23,498.3
2021,6,15,0,599.3
2021,6,15,1,235.3
2021,6,15,2,492.5
2021,6,15,3,234.3
2021,6,15,4,360.4
2021,6,15,5,-473.7
2021,6,15,6,-116.5
2021,6,15,7,
2021,6,15,8,-38.7
2021,6,15,9,-33.8
2021,6,15,10,-31.1
2021,6,15,11,-15.2
2021,6,15,12,-30.0
2021,6,15,13,-51.9
2021,6,15,14,-33.2
2021,6,15,15,
2021,6,15,16,
2021,6,15,17,
2021,6,15,18,
2021,6,15,19,1210.5
2021,6,15,20,654.0
2021,6,15,21,350.7
2021,6,15,22,292.1
2021,6,15,23,
2021,6,16,0,38.0
2021,6,16,1,
2021,6,16,2,59.8
2021,6,16,3,74.4
2021,6,16,4,20.3
2021,6,16,5,-199.2
2021,6,16,6,
2021,6,16,7,
2021,6,16,8,
2021,6,16,9,
2021,6,16,10,-101.8
2021,6,16,11,-96.9
2021,6,16,12,-143.8
2021,6,16,13,-149.8
2021,6,16,14,-150.8
2021,6,16,15,-233.4
2021,6,16,16,-215.5
2021,6,16,17,-1640.7
2021,6,16,18,-777.2
2021,6,16,19,1315.4
2021,6,16,20,1259.3
2021,6,16,21,435.8
2021,6,16,22,499.4
2021,6,16,23,38.7
2021,6,17,0,15.1
2021,6,17,1,
2021,6,17,2,21.2
2021,6,17,3,61.0
2021,6,17,4,233.5
2021,6,17,5,-159.8
2021,6,17,6,-238.1
2021,6,17,7,
2021,6,17,8,-460.6
2021,6,17,9,-70.9
2021,6,17,10,-126.6
2021,6,17,11,
2021,6,17,12,-120.9
2021,6,17,13,-82.7
2021,6,17,14,-371.0
2021,6,17,15,-439.0
2021,6,17,16,-387.1
2021,6,17,17,-627.5
2021,6,17,18,-1271.1
2021,6,17,19,938.4
2021,6,17,20,236.9
2021,6,17,21,136.9
2021,6,17,22,200.5
2021,6,17,23,355.3
2021,6,18,0,304.3
2021,6,18,1,354.3
2021,6,18,2,354.0
2021,6,18,3,353.5
2021,6,18,4,539.3
2021,6,18,5,-1664.0
2021,6,18,6,-758.2
2021,6,18,7,-659.8
2021,6,18,8,-350.7
2021,6,18,9,-292.7
2021,6,18,10,-188.7
2021,6,18,11,-81.4
2021,6,18,12,-478.7
2021,6,18,13,-187.3
2021,6,18,14,-394.0
2021,6,18,15,-340.0
2021,6,18,16,-637.5
2021,6,18,17,-729.4
2021,6,18,18,-4147.5
2021,6,18,19,410.4
2021,6,18,20,424.8
2021,6,18,21,196.8
2021,6,18,22,134.0
2021,6,18,23,424.4
2021,6,19,0,587.8
2021,6,19,1,168.7
2021,6,19,2,168.9
2021,6,19,3,58.2
2021,6,19,4,210.6
2021,6,19,5,-2773.3
2021,6,19,6,-93.9
2021,6,19,7,-39.3
2021,6,19,8,-14.1
2021,6,19,9,-92.6
2021,6,19,10,-90.0
2021,6,19,11,-143.5
2021,6,19,12,-143.2
2021,6,19,13,-127.9
2021,6,19,14,-385.7
2021,6,19,15,-162.2
2021,6,19,16,-900.9
2021,6,19,17,-479.4
2021,6,19,18,-837.2
2021,6,19,19,634.3
2021,6,19,20,287.3
2021,6,19,21,287.0
2021,6,19,22,
2021,6,19,23,425.9
2021,6,20,0,590.0
2021,6,20,1,425.4
2021,6,20,2,285.7
2021,6,20,3,169.6
2021,6,20,4,517.6
2021,6,20,5,-2370.6
2021,6,20,6,-777.8
2021,6,20,7,-69.4
2021,6,20,8,-53.6
2021,6,20,9,-56.5
2021,6,20,10,-88.7
2021,6,20,11,-84.5
2021,6,20,12,-221.1
2021,6,20,13,-83.3
2021,6,20,14,-138.5
2021,6,20,15,-249.0
2021,6,20,16,-593.7
2021,6,20,17,-1259.3
2021,6,20,18,-1178.2
2021,6,20,19,1343.8
2021,6,20,20,998.1
2021,6,20,21,996.7
2021,6,20,22,995.2
2021,6,20,23,993.8
2021,6,21,0,992.3
2021,6,21,1,1228.6
2021,6,21,2,646.2
2021,6,21,3,1022.0
2021,6,21,4,1170.3
2021,6,21,5,-2434.6
2021,6,21,6,-735.4
2021,6,21,7,-460.8
2021,6,21,8,-270.2
2021,6,21,9,-297.6
2021,6,21,10,-354.8
2021,6,21,11,-350.1
2021,6,21,12,-189.8
2021,6,21,13,-357.6
2021,6,21,14,-523.2
2021,6,21,15,-849.0
2021,6,21,16,-608.3
2021,6,21,17,-3042.1
2021,6,21,18,-1886.7
2021,6,21,19,778.4
2021,6,21,20,488.6
2021,6,21,21,915.7
2021,6,21,22,824.7
2021,6,21,23,644.5
2021,6,22,0,348.8
2021,6,22,1,586.9
2021,6,22,2,774.0
2021,6,22,3,773.7
2021,6,22,4,920.1
2021,6,22,5,-8888.0
2021,6,22,6,-1842.6
2021,6,22,7,-589.9
2021,6,22,8,-563.0
2021,6,22,9,-409.1
2021,6,22,10,-197.6
2021,6,22,11,-620.2
2021,6,22,12,
2021,6,22,13,-356.1
2021,6,22,14,-287.6
2021,6,22,15,-342.1
2021,6,22,16,-805.2
2021,6,22,17,
2021,6,22,18,-598.9
2021,6,22,19,445.7
2021,6,22,20,
2021,6,22,21,
2021,6,22,22,
2021,6,22,23,
2021,6,23,0,
2021,6,23,1,
2021,6,23,2,
2021,6,23,3,
2021,6,23,4,
2021,6,23,5,-79.3
2021,6,23,6,-74.0
2021,6,23,7,-24.1
2021,6,23,8,-39.1
2021,6,23,9,-17.1
2021,6,23,10,-41.0
2021,6,23,11,-48.6
2021,6,23,12,-32.2
2021,6,23,13,-127.1
2021,6,23,14,-55.4
2021,6,23,15,-233.3
2021,6,23,16,-236.8
2021,6,23,17,-64.9
2021,6,23,18,
2021,6,23,19,
2021,6,23,20,
2021,6,23,21,302.9
2021,6,23,22,118.4
2021,6,23,23,17.3
2021,6,24,0,
2021,6,24,1,
2021,6,24,2,
2021,6,24,3,
2021,6,24,4,
2021,6,24,5,
2021,6,24,6,
2021,6,24,7,
2021,6,24,8,-19.5
2021,6,24,9,-82.1
2021,6,24,10,-65.8
2021,6,24,11,-189.2
2021,6,24,12,-188.6
2021,6,24,13,-185.5
2021,6,24,14,-388.6
2021,6,24,15,-445.7
2021,6,24,16,-390.1
2021,6,24,17,-907.0
2021,6,24,18,-1091.5
2021,6,24,19,346.0
2021,6,24,20,228.5
2021,6,24,21,430.0
2021,6,24,22,193.9
2021,6,24,23,427.8
2021,6,25,0,1000.7
2021,6,25,1,781.2
2021,6,25,2,
2021,6,25,3,489.9
2021,6,25,4,515.5
2021,6,25,5,-2349.4
2021,6,25,6,-1034.1
2021,6,25,7,-628.5
2021,6,25,8,-143.2
2021,6,25,9,-396.4
2021,6,25,10,-469.9
2021,6,25,11,-186.8
2021,6,25,12,-196.4
2021,6,25,13,-144.3
2021,6,25,14,-33.9
2021,6,25,15,-88.5
2021,6,25,16,-22.9
2021,6,25,17,-169.9
2021,6,25,18,-675.1
2021,6,25,19,562.1
2021,6,25,20,136.8
2021,6,25,21,
2021,6,25,22,11.6
2021,6,25,23,17.4
2021,6,26,0,156.1
2021,6,26,1,135.4
2021,6,26,2,233.6
2021,6,26,3,286.8
2021,6,26,4,518.2
2021,6,26,5,-346.6
2021,6,26,6,-35.4
2021,6,26,7,-48.0
2021,6,26,8,-92.3
2021,6,26,9,-78.8
2021,6,26,10,-102.7
2021,6,26,11,-97.6
2021,6,26,12,-146.2
2021,6,26,13,-256.6
2021,6,26,14,-532.5
2021,6,26,15,-328.7
2021,6,26,16,-165.5
2021,6,26,17,-665.0
2021,6,26,18,-1504.6
2021,6,26,19,2207.3
2021,6,26,20,497.3
2021,6,26,21,213.2
2021,6,26,22,442.7
2021,6,26,23,461.4
2021,6,27,0,785.8
2021,6,27,1,786.4
2021,6,27,2,724.3
2021,6,27,3,
2021,6,27,4,953.0
2021,6,27,5,-8888.0
2021,6,27,6,-1702.5
2021,6,27,7,-1305.9
2021,6,27,8,-941.0
2021,6,27,9,
2021,6,27,10,-919.0
2021,6,27,11,-644.2
2021,6,27,12,
2021,6,27,13,
2021,6,27,14,-137.6
2021,6,27,15,-91.6
2021,6,27,16,-200.5
2021,6,27,17,-84.6
2021,6,27,18,-79.0
2021,6,27,19,116.5
2021,6,27,20,21.1
2021,6,27,21,355.7
2021,6,27,22,493.6
2021,6,27,23,461.0
2021,6,28,0,234.5
2021,6,28,1,234.6
2021,6,28,2,
2021,6,28,3,
2021,6,28,4,520.7
2021,6,28,5,-3529.0
2021,6,28,6,-1187.9
2021,6,28,7,-432.6
2021,6,28,8,
2021,6,28,9,
2021,6,28,10,-88.9
2021,6,28,11,-84.8
2021,6,28,12,-80.6
2021,6,28,13,-51.1
2021,6,28,14,-105.7
2021,6,28,15,-192.5
2021,6,28,16,-152.4
2021,6,28,17,-475.0
2021,6,28,18,-670.6
2021,6,28,19,661.4
2021,6,28,20,494.9
2021,6,28,21,786.4
2021,6,28,22,429.5
2021,6,28,23,171.4
2021,6,29,0,288.2
2021,6,29,1,287.9
2021,6,29,2,170.9
2021,6,29,3,428.2
2021,6,29,4,209.6
2021,6,29,5,-694.3
2021,6,29,6,-216.9
2021,6,29,7,-217.2
2021,6,29,8,-166.7
2021,6,29,9,-206.9
2021,6,29,10,-98.6
2021,6,29,11,-189.2
2021,6,29,12,-178.0
2021,6,29,13,-355.7
2021,6,29,14,-204.5
2021,6,29,15,-64.4
2021,6,29,16,-16.5
2021,6,29,17,-52.9
2021,6,29,18,-112.0
2021,6,29,19,252.7
2021,6,29,20,171.8
2021,6,29,21,16.4
2021,6,29,22,21.0
2021,6,29,23,
2021,6,30,0,
2021,6,30,1,36.4
2021,6,30,2,233.0
2021,6,30,3,286.2
2021,6,30,4,326.9
2021,6,30,5,-3721.9
2021,6,30,6,-501.7
2021,6,30,7,-221.0
2021,6,30,8,-109.5
2021,6,30,9,-266.5
2021,6,30,10,-151.5
2021,6,30,11,-123.9
2021,6,30,12,-142.8
2021,6,30,13,
2021,6,30,14,-96.6
2021,6,30,15,-111.7
2021,6,30,16,-29.6
2021,6,30,17,-193.2
2021,6,30,18,-109.9
2021,6,30,19,17.0
2021,6,30,20,37.5
2021,6,30,21,21.1
2021,6,30,22,
2021,6,30,23,36.7
2021,7,1,0,11.6
2021,7,1,1,18.0
2021,7,1,2,36.2
2021,7,1,3,17.3
2021,7,1,4,17.1
2021,7,1,5,-189.7
2021,7,1,6,-15.7
2021,7,1,7,-48.3
2021,7,1,8,-2.6
2021,7,1,9,-8.0
2021,7,1,10,-33.6
2021,7,1,11,-49.7
2021,7,1,12,-139.5
2021,7,1,13,-33.1
2021,7,1,14,-70.1
2021,7,1,15,-62.8
2021,7,1,16,-77.4
2021,7,1,17,-50.4
2021,7,1,18,-135.8
2021,7,1,19,15.0
2021,7,1,20,12.9
2021,7,1,21,15.1
2021,7,1,22,15.1
2021,7,1,23,
2021,7,2,0,37.9
2021,7,2,1,
2021,7,2,2,21.0
2021,7,2,3,37.3
2021,7,2,4,144.7
2021,7,2,5,-1126.0
2021,7,2,6,-788.1
2021,7,2,7,-69.2
2021,7,2,8,-53.2
2021,7,2,9,-27.6
2021,7,2,10,-88.3
2021,7,2,11,-219.0
2021,7,2,12,-69.0
2021,7,2,13,-101.1
2021,7,2,14,-152.3
2021,7,2,15,-238.9
2021,7,2,16,-150.2
2021,7,2,17,
2021,7,2,18,-1510.1
2021,7,2,19,870.7
2021,7,2,20,604.2
2021,7,2,21,292.8
2021,7,2,22,38.5
2021,7,2,23,137.6
2021,7,3,0,431.4
2021,7,3,1,16.4
2021,7,3,2,60.1
2021,7,3,3,172.1
2021,7,3,4,65.5
2021,7,3,5,-654.9
2021,7,3,6,-217.8
2021,7,3,7,-267.8
2021,7,3,8,-31.6
2021,7,3,9,-140.9
2021,7,3,10,-261.6
2021,7,3,11,
2021,7,3,12,-434.1
2021,7,3,13,-345.4
2021,7,3,14,-698.7
2021,7,3,15,-600.4
2021,7,3,16,-575.4
2021,7,3,17,-1097.4
2021,7,3,18,-4111.8
2021,7,3,19,
2021,7,3,20,1009.4
2021,7,3,21,322.7
2021,7,3,22,837.1
2021,7,3,23,426.0
2021,7,4,0,
2021,7,4,1,654.4
2021,7,4,2,354.4
2021,7,4,3,199.9
2021,7,4,4,360.4
2021,7,4,5,-1117.2
2021,7,4,6,
2021,7,4,7,-218.3
2021,7,4,8,-270.8
2021,7,4,9,-216.4
2021,7,4,10,-262.1
2021,7,4,11,-336.7
2021,7,4,12,-242.2
2021,7,4,13,-1226.1
2021,7,4,14,-2008.1
2021,7,4,15,-603.9
2021,7,4,16,-1730.8
2021,7,4,17,-1556.0
2021,7,4,18,-8888.0
2021,7,4,19,1257.7
2021,7,4,20,905.8
2021,7,4,21,651.0
2021,7,4,22,651.5
2021,7,4,23,831.1
2021,7,5,0,
2021,7,5,1,
2021,7,5,2,352.0
2021,7,5,3,427.2
2021,7,5,4,490.6
2021,7,5,5,
2021,7,5,6,-551.8
2021,7,5,7,-448.9
2021,7,5,8,-183.9
2021,7,5,9,-170.0
2021,7,5,10,-206.4
2021,7,5,11,-234.9
2021,7,5,12,-234.9
2021,7,5,13,
2021,7,5,14,-1654.1
2021,7,5,15,
2021,7,5,16,-786.1
2021,7,5,17,-1728.4
2021,7,5,18,-8888.0
2021,7,5,19,1252.2
2021,7,5,20,649.3
2021,7,5,21,458.9
2021,7,5,22,423.8
2021,7,5,23,302.6
2021,7,6,0,1663.3
2021,7,6,1,638.6
2021,7,6,2,491.0
2021,7,6,3,1660.9
2021,7,6,4,446.3
2021,7,6,5,-4767.3
2021,7,6,6,
2021,7,6,7,-163.6
2021,7,6,8,-1240.3
2021,7,6,9,-1029.8
2021,7,6,10,-920.6
2021,7,6,11,-1740.0
2021,7,6,12,-607.5
2021,7,6,13,-1803.2
2021,7,6,14,-1667.9
2021,7,6,15,-1338.4
2021,7,6,16,-1389.1
2021,7,6,17,-1259.1
2021,7,6,18,-7539.0
2021,7,6,19,2779.5
2021,7,6,20,1291.3
2021,7,6,21,906.2
2021,7,6,22,437.1
2021,7,6,23,827.7
2021,7,7,0,
2021,7,7,1,719.5
2021,7,7,2,996.0
2021,7,7,3,1030.2
2021,7,7,4,822.1
2021,7,7,5,-8888.0
2021,7,7,6,-784.9
2021,7,7,7,-467.5
2021,7,7,8,-640.1
2021,7,7,9,-729.1
2021,7,7,10,-359.3
2021,7,7,11,
2021,7,7,12,
2021,7,7,13,-1010.0
2021,7,7,14,-1115.9
2021,7,7,15,-1622.8
2021,7,7,16,-900.5
2021,7,7,17,-1095.6
2021,7,7,18,
2021,7,7,19,
2021,7,7,20,
2021,7,7,21,
2021,7,7,22,275.1
2021,7,7,23,319.5
2021,7,8,0,224.6
2021,7,8,1,302.5
2021,7,8,2,234.1
2021,7,8,3,352.5
2021,7,8,4,614.1
2021,7,8,5,-813.9
2021,7,8,6,-365.8
2021,7,8,7,-222.8
2021,7,8,8,-128.4
2021,7,8,9,-81.0
2021,7,8,10,-129.2
2021,7,8,11,-453.9
2021,7,8,12,
2021,7,8,13,-262.7
2021,7,8,14,
2021,7,8,15,-302.7
2021,7,8,16,-392.0
2021,7,8,17,-261.0
2021,7,8,18,-588.2
2021,7,8,19,389.4
2021,7,8,20,
2021,7,8,21,18.6
2021,7,8,22,
2021,7,8,23,289.2
2021,7,9,0,171.7
2021,7,9,1,59.8
2021,7,9,2,59.7
2021,7,9,3,16.4
2021,7,9,4,327.0
2021,7,9,5,-5732.5
2021,7,9,6,
2021,7,9,7,
2021,7,9,8,-199.7
2021,7,9,9,-260.5
2021,7,9,10,-99.3
2021,7,9,11,-72.4
2021,7,9,12,-98.5
2021,7,9,13,
2021,7,9,14,-114.6
2021,7,9,15,-451.7
2021,7,9,16,-836.7
2021,7,9,17,-4641.2
2021,7,9,18,-1181.9
2021,7,9,19,1555.8
2021,7,9,20,600.0
2021,7,9,21,355.7
2021,7,9,22,595.3
2021,7,9,23,301.6
2021,7,10,0,302.5
2021,7,10,1,351.5
2021,7,10,2,489.9
2021,7,10,3,
2021,7,10,4,319.1
2021,7,10,5,-200.0
2021,7,10,6,-125.0
2021,7,10,7,-72.0
2021,7,10,8,-4.0
2021,7,10,9,-20.2
2021,7,10,10,-42.5
2021,7,10,11,
2021,7,10,12,-4.8
2021,7,10,13,-11.6
2021,7,10,14,-27.3
2021,7,10,15,-22.1
2021,7,10,16,-27.0
2021,7,10,17,-9.9
2021,7,10,18,-110.8
2021,7,10,19,310.7
2021,7,10,20,
2021,7,10,21,
2021,7,10,22,
2021,7,10,23,
2021,7,11,0,
2021,7,11,1,17.7
2021,7,11,2,
2021,7,11,3,
2021,7,11,4,
2021,7,11,5,
2021,7,11,6,
2021,7,11,7,
2021,7,11,8,
2021,7,11,9,-222.7
2021,7,11,10,-107.8
2021,7,11,11,-70.1
2021,7,11,12,-249.9
2021,7,11,13,-185.3
2021,7,11,14,-214.3
2021,7,11,15,-327.3
2021,7,11,16,-445.8
2021,7,11,17,-516.8
2021,7,11,18,-511.6
2021,7,11,19,1073.7
2021,7,11,20,492.7
2021,7,11,21,15.0
2021,7,11,22,
2021,7,11,23,7.5
2021,7,12,0,59.3
2021,7,12,1,135.2
2021,7,12,2,287.0
2021,7,12,3,287.0
2021,7,12,4,
2021,7,12,5,
2021,7,12,6,-12.2
2021,7,12,7,-144.4
2021,7,12,8,-66.8
2021,7,12,9,
2021,7,12,10,-53.2
2021,7,12,11,-39.6
2021,7,12,12,-83.3
2021,7,12,13,-82.9
2021,7,12,14,-105.7
2021,7,12,15,-177.4
2021,7,12,16,-16.5
2021,7,12,17,-22.9
2021,7,12,18,-138.3
2021,7,12,19,102.5
2021,7,12,20,15.0
2021,7,12,21,304.7
2021,7,12,22,
2021,7,12,23,37.4
2021,7,13,0,16.4
2021,7,13,1,59.9
2021,7,13,2,60.0
2021,7,13,3,171.8
2021,7,13,4,18.4
2021,7,13,5,
2021,7,13,6,-382.9
2021,7,13,7,
2021,7,13,8,-42.3
2021,7,13,9,-93.6
2021,7,13,10,-52.3
2021,7,13,11,-123.5
2021,7,13,12,
2021,7,13,13,-337.2
2021,7,13,14,-137.8
2021,7,13,15,-631.8
2021,7,13,16,-580.6
2021,7,13,17,-338.4
2021,7,13,18,-301.6
2021,7,13,19,23.0
2021,7,13,20,17.9
2021,7,13,21,18.2
2021,7,13,22,38.4
2021,7,13,23,15.1
2021,7,14,0,18.1
2021,7,14,1,
2021,7,14,2,
2021,7,14,3,
2021,7,14,4,
2021,7,14,5,
2021,7,14,6,
2021,7,14,7,-124.4
2021,7,14,8,-172.0
2021,7,14,9,
2021,7,14,10,-200.9
2021,7,14,11,-123.1
2021,7,14,12,-188.1
2021,7,14,13,-205.9
2021,7,14,14,-206.7
2021,7,14,15,-238.7
2021,7,14,16,-316.2
2021,7,14,17,-472.8
2021,7,14,18,
2021,7,14,19,
2021,7,14,20,
2021,7,14,21,
2021,7,14,22,
2021,7,14,23,
2021,7,15,0,
2021,7,15,1,
2021,7,15,2,
2021,7,15,3,
2021,7,15,4,19.3
2021,7,15,5,
2021,7,15,6,-214.2
2021,7,15,7,
2021,7,15,8,-252.5
2021,7,15,9,
2021,7,15,10,-190.6
2021,7,15,11,-254.1
2021,7,15,12,-123.5
2021,7,15,13,-186.9
2021,7,15,14,
2021,7,15,15,
2021,7,15,16,-306.6
2021,7,15,17,-476.0
2021,7,15,18,-1871.7
2021,7,15,19,776.0
2021,7,15,20,
2021,7,15,21,
2021,7,15,22,
2021,7,15,23,
2021,7,16,0,
2021,7,16,1,
2021,7,16,2,
2021,7,16,3,
2021,7,16,4,
2021,7,16,5,
2021,7,16,6,
2021,7,16,7,
2021,7,16,8,
2021,7,16,9,
2021,7,16,10,
2021,7,16,11,
2021,7,16,12,
2021,7,16,13,
2021,7,16,14,
2021,7,16,15,
2021,7,16,16,
2021,7,16,17,
2021,7,16,18,
2021,7,16,19,
2021,7,16,20,
2021,7,16,21,
2021,7,16,22,
2021,7,16,23,17.9
2021,7,17,0,17.5
2021,7,17,1,
2021,7,17,2,
2021,7,17,3,
2021,7,17,4,
2021,7,17,5,
2021,7,17,6,
2021,7,17,7,
2021,7,17,8,
2021,7,17,9,
2021,7,17,10,
2021,7,17,11,
2021,7,17,12,
2021,7,17,13,
2021,7,17,14,
2021,7,17,15,
2021,7,17,16,
2021,7,17,17,
2021,7,17,18,
2021,7,17,19,
2021,7,17,20,
2021,7,17,21,
2021,7,17,22,
2021,7,17,23,
2021,7,18,0,
2021,7,18,1,
2021,7,18,2,
2021,7,18,3,
2021,7,18,4,
2021,7,18,5,
2021,7,18,6,
2021,7,18,7,
2021,7,18,8,
2021,7,18,9,
2021,7,18,10,
2021,7,18,11,-30.1
2021,7,18,12,-29.8
2021,7,18,13,-71.8
2021,7,18,14,-33.3
2021,7,18,15,-37.7
2021,7,18,16,-113.0
2021,7,18,17,
2021,7,18,18,
2021,7,18,19,
2021,7,18,20,
2021,7,18,21,
2021,7,18,22,
2021,7,18,23,
2021,7,19,0,
2021,7,19,1,
2021,7,19,2,
2021,7,19,3,17.5
2021,7,19,4,
2021,7,19,5,
2021,7,19,6,
2021,7,19,7,
2021,7,19,8,
2021,7,19,9,
2021,7,19,10,
2021,7,19,11,-30.1
2021,7,19,12,-30.1
2021,7,19,13,-30.9
2021,7,19,14,
2021,7,19,15,-88.8
2021,7,19,16,-22.6
2021,7,19,17,-65.2
2021,7,19,18,
2021,7,19,19,539.9
2021,7,19,20,
2021,7,19,21,
2021,7,19,22,
2021,7,19,23,
2021,7,20,0,
2021,7,20,1,
2021,7,20,2,
2021,7,20,3,
2021,7,20,4,
2021,7,20,5,
2021,7,20,6,
2021,7,20,7,
2021,7,20,8,
2021,7,20,9,
2021,7,20,10,
2021,7,20,11,
2021,7,20,12,
2021,7,20,13,-101.9
2021,7,20,14,-152.6
2021,7,20,15,-128.0
2021,7,20,16,-75.5
2021,7,20,17,
2021,7,20,18,-1658.8
2021,7,20,19,275.5
2021,7,20,20,444.0
2021,7,20,21,124.8
2021,7,20,22,5.9
2021,7,20,23,60.1
2021,7,21,0,
2021,7,21,1,
2021,7,21,2,
2021,7,21,3,
2021,7,21,4,
2021,7,21,5,
2021,7,21,6,
2021,7,21,7,
2021,7,21,8,-9.2
2021,7,21,9,-8.2
2021,7,21,10,-7.5
2021,7,21,11,-47.8
2021,7,21,12,-32.3
2021,7,21,13,-72.6
2021,7,21,14,-52.8
2021,7,21,15,-60.5
2021,7,21,16,
2021,7,21,17,-168.4
2021,7,21,18,-917.5
2021,7,21,19,515.6
2021,7,21,20,356.0
2021,7,21,21,
2021,7,21,22,
2021,7,21,23,
2021,7,22,0,
2021,7,22,1,
2021,7,22,2,
2021,7,22,3,
2021,7,22,4,
2021,7,22,5,
2021,7,22,6,
2021,7,22,7,
2021,7,22,8,
2021,7,22,9,
2021,7,22,10,
2021,7,22,11,
2021,7,22,12,
2021,7,22,13,-106.3
2021,7,22,14,-33.6
2021,7,22,15,-140.2
2021,7,22,16,-116.3
2021,7,22,17,-258.6
2021,7,22,18,-1255.3
2021,7,22,19,
2021,7,22,20,
2021,7,22,21,
2021,7,22,22,
2021,7,22,23,
2021,7,23,0,
2021,7,23,1,
2021,7,23,2,
2021,7,23,3,
2021,7,23,4,
2021,7,23,5,-2791.8
2021,7,23,6,-347.5
2021,7,23,7,-129.7
2021,7,23,8,
2021,7,23,9,
2021,7,23,10,
2021,7,23,11,
2021,7,23,12,
2021,7,23,13,-423.7
2021,7,23,14,-464.8
2021,7,23,15,-553.8
2021,7,23,16,
2021,7,23,17,-976.0
2021,7,23,18,-5279.1
2021,7,23,19,935.4
2021,7,23,20,651.2
2021,7,23,21,658.0
2021,7,23,22,496.2
2021,7,23,23,726.9
2021,7,24,0,1307.3
2021,7,24,1,1004.3
2021,7,24,2,1038.1
2021,7,24,3,1242.9
2021,7,24,4,1267.1
2021,7,24,5,3180.5
2021,7,24,6,-1056.3
2021,7,24,7,-742.4
2021,7,24,8,-737.1
2021,7,24,9,-276.3
2021,7,24,10,
2021,7,24,11,-227.6
2021,7,24,12,-82.0
2021,7,24,13,-148.3
2021,7,24,14,-140.1
2021,7,24,15,-98.7
2021,7,24,16,
2021,7,24,17,
2021,7,24,18,-833.9
2021,7,24,19,244.4
2021,7,24,20,160.1
2021,7,24,21,194.9
2021,7,24,22,18.6
2021,7,24,23,201.7
2021,7,25,0,237.3
2021,7,25,1,113.8
2021,7,25,2,201.3
2021,7,25,3,
2021,7,25,4,
2021,7,25,5,-1186.2
2021,7,25,6,-143.1
2021,7,25,7,-170.7
2021,7,25,8,-113.8
2021,7,25,9,-74.6
2021,7,25,10,-81.2
2021,7,25,11,-101.6
2021,7,25,12,-191.1
2021,7,25,13,-156.4
2021,7,25,14,-108.8
2021,7,25,15,-165.9
2021,7,25,16,
2021,7,25,17,-126.0
2021,7,25,18,-224.4
2021,7,25,19,
2021,7,25,20,7.5
2021,7,25,21,14.1
2021,7,25,22,38.3
2021,7,25,23,60.5
2021,7,26,0,18.1
2021,7,26,1,
2021,7,26,2,
2021,7,26,3,59.9
2021,7,26,4,15.2
2021,7,26,5,-192.9
2021,7,26,6,-7.7
2021,7,26,7,
2021,7,26,8,-6.3
2021,7,26,9,-2.5
2021,7,26,10,-17.3
2021,7,26,11,
2021,7,26,12,
2021,7,26,13,-128.4
2021,7,26,14,-91.4
2021,7,26,15,-39.4
2021,7,26,16,-173.5
2021,7,26,17,-551.6
2021,7,26,18,
2021,7,26,19,
2021,7,26,20,
2021,7,26,21,
2021,7,26,22,573.1
2021,7,26,23,138.1
2021,7,27,0,499.0
2021,7,27,1,
2021,7,27,2,
2021,7,27,3,1685.9
2021,7,27,4,604.1
2021,7,27,5,694.9
2021,7,27,6,-3359.4
2021,7,27,7,-208.3
2021,7,27,8,-88.6
2021,7,27,9,-305.4
2021,7,27,10,-205.0
2021,7,27,11,-632.8
2021,7,27,12,
2021,7,27,13,-254.9
2021,7,27,14,-27.7
2021,7,27,15,-137.5
2021,7,27,16,-595.1
2021,7,27,17,
2021,7,27,18,-3565.7
2021,7,27,19,531.2
2021,7,27,20,465.1
2021,7,27,21,356.5
2021,7,27,22,305.7
2021,7,27,23,84.2
2021,7,28,0,428.2
2021,7,28,1,838.7
2021,7,28,2,905.4
2021,7,28,3,
2021,7,28,4,662.6
2021,7,28,5,3877.1
2021,7,28,6,-3345.9
2021,7,28,7,-1538.4
2021,7,28,8,-386.5
2021,7,28,9,-969.6
2021,7,28,10,-481.9
2021,7,28,11,-692.9
2021,7,28,12,-204.9
2021,7,28,13,-849.5
2021,7,28,14,-307.8
2021,7,28,15,-648.8
2021,7,28,16,-3461.4
2021,7,28,17,-2159.7
2021,7,28,18,-4997.3
2021,7,28,19,1682.8
2021,7,28,20,1683.7
2021,7,28,21,907.3
2021,7,28,22,1293.9
2021,7,28,23,1293.9
2021,7,29,0,
2021,7,29,1,
2021,7,29,2,
2021,7,29,3,
2021,7,29,4,
